"ModelID","StrippedCellLineName","ACOXL","ALPK2","AMOT","ATP6AP2","B4GALT6","BICC1","BRAF","C3orf52","CAPNS2","CFAP47","CHFR","CNTN4","CNTNAP3","CNTNAP3B","CNTNAP4","COMMD5","CPLANE1","CSRNP3","CYREN","DACH1","DNAJC10","DNAJC13","EFCAB13","EXOC4","FGF1","FMN1","FTO","GABRA3","GABRQ","GAS7","GBE1","GKAP1","GOSR1","GRIK4","GZMA","IKZF2","KCNAB1","LARP4B","LSAMP","LSM8","LYSMD1","MEPE","MLPH","MNAT1","MROH9","NDUFAF1","OR2A5","OR2L2","OR2L5","OSMR","PAG1","PANK2","PARP8","PDK1","PDS5B","PDZRN3","PHACTR2","PHF6","PLBD1","PLXDC2","PNPT1","POGK","POLR3A","PTGS2","PTPN14","RAP2B","REST","RHNO1","RIPK1","ROBO2","SCAF11","SELE","SHOC2","SLIT2","SLITRK5","SRSF1","SYNJ1","TASP1","THEMIS","TRIM56","TUBB2B","UNC5D","USP3","UTS2B","ZC2HC1B","ZMAT3","ZNF333","ZNF407","ZNF544","ZNF592","ZNF608","ZSWIM2"
"ACH-000344","SNU668",-0.196154155832486,0.265562575651566,0.0460603137704856,-0.426511377901784,0.048621828684944,0.180948356362556,0.236148892326098,-0.0162195324886792,0.152110796974898,-0.000666133069592456,-0.176632551734157,0.0083486944882256,-0.168054688008369,-0.0572250684961114,-0.117876237041446,-0.329718289904522,0.191626393910479,-0.349365108571128,-0.0791758848772783,-0.255110851273486,-0.500888133991376,-0.164128026278168,-0.0432156716046288,-0.188136542396336,-0.079757932413234,0.25410095372035,0.079073207970519,0.481222212730307,0.0539868069647989,-0.243668264265172,0.121436613493258,-0.0895855078832026,-0.273962104425746,0.0829600572483346,-0.0887859635331915,0.160050487953446,-0.0759381972984265,0.116940783109246,0.207041841134307,-1.77010812528961,-0.307233100582502,-0.078805573422154,0.173030766518343,-0.480203657267129,-0.0630465522829819,-0.76513579083742,-0.156588183545092,-0.24680068610617,-0.131331716704048,0.0747898059699876,-0.0911724968476545,-0.202125987295521,0.129646422520638,-0.0831889494226095,-0.297107849214296,-0.152983706299092,-0.0513082342403385,-0.00248653013127199,0.00772327868126972,0.167329812268125,-0.68895280131109,0.210002396275089,-1.93857830958802,-0.0121406163404571,0.759810440323753,0.140479182486745,-0.315356653949065,-0.347220848955951,0.0548832121516836,0.077928089068463,-0.217974128463609,-0.100321479682649,-0.140493361526213,0.0970325417790306,0.110881593502828,-1.49720555341276,-0.147411719951964,0.0493451263253168,0.131152378062458,-0.0363213939255898,-0.120654809431009,-0.0403404896069963,-0.0292263853117699,0.0958284170684829,0.00339781645496436,0.0646741963372862,-0.210686916295682,-0.540210754598341,-0.109182370170311,-0.0191527339243686,0.189191140524045,-0.0393785719300453
"ACH-000345","KPNRTBM1",0.101506421526498,0.18551237234813,0.206701554869826,-0.579284108743773,0.0379332074045814,-0.368639341927425,0.0401856513430264,-0.00763458775978128,0.18560099345234,0.0367035119638811,-0.151753325345857,0.195603042808349,-0.268274144487875,0.216371865982759,0.427418646622528,0.117678039948095,0.113241763117539,-0.165906391966086,0.330213584478991,0.0737803126337154,-0.203650092251237,-0.385607037348892,-0.0373275933551349,-0.304945256499772,0.0762089392184796,0.579754832098288,0.0353165173568946,0.064860948678987,0.223850740406585,-0.375920367015619,0.0790631383705771,0.134610614289461,-0.195975031474863,0.212380825500552,0.0321419388458986,0.31406860566791,-0.0568800464308335,0.179953940955483,0.191353575240015,-2.09912723043291,-0.456089663410863,-0.21957863678904,-0.0381442243675729,-0.0569689013082489,0.020714380729573,-0.527027212211873,0.0614117588189108,-0.177059292908554,0.198527704273017,-0.031748007878772,0.0345181958620302,-0.158704674336643,0.152439969536781,0.0895254501891235,-0.253484563415292,-0.389131088880289,-0.0165860096929252,-0.124748084712879,0.0936313329867817,0.0642930432243369,-0.50738777698467,-0.169986775518287,-2.7479762132007,0.255383994258302,0.389546910260533,0.173312055991799,-0.0472258369940485,0.113633226055107,0.0342576975233524,0.229350468253756,0.0872651166896647,-0.181048814428478,-0.281860798611695,0.202124967230595,0.06579849748799,-1.20886823015241,-0.051915736114098,-0.00998465021765627,-0.00151818884309819,0.180288083296894,-0.272182585355592,0.169171247917668,0.149338199175105,-0.237859844955846,0.01988300229253,0.35802209138514,-0.176884317146641,-1.05227995424799,0.337649318185571,0.283630612027411,0.131090365304002,0.347799605206564
"ACH-000346","JVM3",0.0636230690577338,0.299084962667555,-0.0499637829745066,-0.948143897988258,-0.118155234810015,0.0529741788323498,0.182453305735723,0.181418928684919,0.0768813295669871,0.14277613090688,-0.118575798052679,-0.0326106384590199,-0.38259430266289,-0.426811029896051,-0.0556950675474756,-0.345630894240462,-0.0189675787138901,0.0116202920512649,0.138493979008627,-0.0349840862578276,-0.0258914803073894,-0.0443120612979234,-0.0922020364572583,-0.262648857803365,-0.0608757960815903,0.243538712708815,-0.123082311072696,0.261751668038415,0.0947298434926832,-0.0441756989324256,0.0424228026956051,0.108583028663449,-0.185511274512702,0.0108239624139101,-0.182692945668193,0.17228254897182,-0.00200917808528379,-0.190172619989264,0.133038844528838,-1.30888384122245,-0.160337024346993,-0.0689737774412665,0.0923015154894293,-0.1857686783562,0.0833252132146662,-0.703562151455217,-0.301541832998013,0.0789893096560798,-0.224121825231494,0.0742675822060952,-0.226203747623604,-0.0527877124478643,0.106337713061031,-0.0272896436938399,-0.117301129399292,-0.0721775827429266,0.0199519196683679,-0.327127407534132,0.0824350210126914,0.179759393507476,-0.731447565055605,0.0894323709639272,-2.33180637641241,0.155892283771111,-0.137682734844157,-0.122858514587332,-0.246763957554102,-0.0192413953030936,-0.00918456221763501,0.129449389734992,-0.099138436677909,-0.141817830267703,0.0185867609058357,0.287753072671918,-0.0117567020000323,-2.01037084276892,0.089191879416261,-0.0389126323121369,-0.0174419107764174,-0.162071181022633,-0.2615790642051,0.190889687829942,0.221324123489736,0.0130371570060823,0.16356571319423,0.0880461921224272,0.10423463759139,-0.528890890690382,-0.0758484712474115,-0.420965118258528,0.0477082495421438,-0.0970899854121052
"ACH-000348","RPMI7951",-0.200788835961294,0.116414060439729,0.127996593799515,-0.603798162609299,-0.0730451288077788,-0.153684949625223,-0.468067044109082,0.0087831047373182,0.150076218565731,0.0574039768391121,-0.138283637463063,-0.154216073275645,-0.110134700289961,-0.300848506414517,-0.0705831656584854,-0.0971421475649174,-0.229986669553025,-0.0950850297579814,0.0245078288792298,0.0403140397289172,-0.104037678320664,-0.115173526312807,-0.0562304193580221,-0.504816146450772,-0.0875113911444627,0.192633860444463,0.13284567893545,0.19781127869916,0.0113828061639714,-0.066272326675512,-0.16937225592723,0.0537224070399309,-0.167817214929913,-0.0743484722174947,-0.277796626146554,0.152597807281898,-0.0850005732399174,-0.150720289890493,0.0661606177544075,-2.0291613691948,-0.237461402077574,-0.0907768140208636,0.0594341587710856,-0.510447415440824,0.0268190894166231,-0.480491454918142,-0.267655848998794,-0.139528131692431,-0.230474187601027,-0.0574476379857236,-0.187187887558728,-0.099603637058743,0.0559311513451906,-0.0321597081924345,-0.0284449197187777,-0.220890907718155,-0.073124492528756,-0.048786702170555,0.118385951844393,0.155141875828501,-0.673494093871354,-0.0764262273664263,-2.00494180650016,0.0386725365779181,0.228099872071207,-0.17064808990119,-0.20367531335119,-0.0641953800566179,0.0548495758206997,-0.0549061235675013,-0.182882411370577,-0.0904755719697597,-0.161748105561915,0.0882907103039289,-0.124843757152311,-1.74594848498091,0.0761803491258398,-0.0177026978193826,0.117748375093008,0.0639229894851603,-0.292586096603634,-0.00532863387140405,-0.0743336658085087,-0.0917614876005501,-0.115146474882901,0.111523601158778,-0.09093941639015,-0.902122200526743,-0.0549029149089698,0.179851877878332,-0.151809569737232,0.0101234184222447
"ACH-000350","COLO678",-0.19933408242136,0.342520588360426,0.125515694983887,-0.436293597178983,-0.0576207911288285,0.047537629744179,-0.152389961161314,0.0903289184259359,0.188853502536666,0.141156858936025,-0.3371551993557,0.0440251898655399,-0.250988878735229,-0.011041268752557,0.11087351741972,-0.14136362601065,0.00568804700640235,-0.102094511225213,0.101947275339139,0.0796435564620504,0.157237722197893,0.0657956213622612,0.138613170729402,-0.1797090115648,-0.260695403740948,0.258861331019166,0.0342574573613246,0.324003277238533,0.46601640981016,-0.15590525406928,0.22995463872937,0.198743466755143,-0.297751112260532,-0.27748143351499,-0.0836007261347557,0.203671203458374,0.117180969588053,0.0673425503064422,-0.0711427586537143,-1.47337454055649,-0.484324090392673,-0.191257096093465,0.194204475432974,-0.0669292168157958,0.138580665707801,-0.571888585691286,-0.267901313516156,0.0319398724163117,-0.625021599122274,0.368600065972711,-0.122507210327832,0.0754228828108989,0.29382151451972,0.0394087910141443,0.150221681008189,-0.0391894795112,0.00183096044457837,0.183084453511402,0.0502672185258379,0.16311848871759,-0.427752265843971,-0.172406894174397,-2.45412045772448,0.230668520567415,0.400679857242871,0.269253313050166,-0.0732537987686117,0.159275681232273,0.0449767345041095,-0.0538139643556417,0.0762698884910415,0.108058086039014,-0.345652037745686,-0.00752346070685665,-0.00433970097952038,-1.38023664839824,0.292757768439711,-0.180624328811842,0.0877491563942803,0.0743683109191095,-0.220653851019619,0.160974433048796,0.158467097294581,0.246655572091223,-0.00858892682827192,0.328877029048175,-0.0555974532869401,-0.437381719179309,0.00851618137112164,-0.134593106600214,-0.083888007876529,0.00542545638255109
"ACH-000352","HCC1428",-0.174417871649742,0.130959977942127,0.0660292270724629,-0.20326682034858,0.014530184594424,0.0140250964031896,0.0732042575963653,0.0284411386660832,0.0651064689214575,0.0745730696281638,-0.147688242732224,-0.0589112451354482,-0.231776394900113,-0.20930715109161,0.166099587428309,-0.030570594792868,-0.0252988049291732,-0.0369179770402408,0.0255957526088362,-0.154042034820257,-0.0911071156147961,-0.219195414311979,-0.0637562631936892,-0.443608141461016,-0.235880882044418,0.101418900405441,0.0191806785125068,0.158209154878004,0.0854710713574204,0.0265785617916887,0.0212559989834375,0.0503452883624487,-0.189790043451771,0.00748519712268111,-0.17921362960038,0.0780248061528047,-0.0085151806668216,-0.509999837548111,-0.00289742681805476,-1.95559115141733,-0.317980528202208,-0.13489328254531,0.0703859890673064,-0.203941611266659,0.0215063144087147,-0.637000915339719,-0.161970734782715,-0.0759089995997821,-0.257330689279009,0.0709631620570813,-0.127675788214268,-0.0666815080535201,0.101986104722685,-0.0418412220025073,0.0297480241224672,-0.247886172978103,-0.0055834299941572,0.00366829736121064,0.163931548116564,0.16685563359552,-1.12843986274791,0.00282561426183424,-2.3745544875525,0.0340260023811493,0.18813608918883,0.0856036795923494,-0.186016577465551,-0.0674661896091027,0.162342134512873,0.0104802375681175,-0.244512177438383,0.0180568574890303,-0.208797867604984,0.149960224587992,0.0167411824652777,-2.0137582305719,0.0381150048609926,0.151247337065401,0.018848958766369,-0.0886612436977088,-0.179129546307763,0.0257040288288728,-0.0790406530489355,0.0906109342950248,-0.0996763029765576,0.20713280440994,-0.0363111078920113,-1.03559208942598,0.0486470982174302,-0.0357261932271926,-0.13444626050428,-0.001756910972665
"ACH-000354","CAPAN1",-0.0822106539636777,-0.0285980616260769,0.157507580597342,-1.31968608681956,0.145921271495041,0.0448717767250971,-0.117803218521524,0.233582673394478,0.177732194276646,0.04226438990308,-0.312791795004499,0.057596129938159,NA,-0.00906902979760514,0.160235829259446,-0.244248622785381,-0.0543985153564662,0.0974727004621538,0.187650364721573,-0.180763072011116,-0.00249934397805256,-0.0581628699056196,-0.18905023217902,-0.272328520461035,0.0327570893256657,-0.0197364085752603,-0.0773172139122508,0.0855752443615073,0.0316946167449477,-0.100780430955856,0.37566482720059,0.076174895396709,0.0738057554175078,0.0793804838296422,-0.154018894123662,0.255697072345207,0.24819328013864,0.0148023907155363,0.40023520611806,-1.28095922077082,-0.27303496118946,-0.132380236340615,0.312302205235093,-0.505688221593093,0.11224160900998,-0.582883743877585,NA,NA,NA,-0.00636649734709165,0.0275748998283842,0.0911687611436014,0.0780962379863725,0.0312095760699678,-0.0194142489760638,-0.0777607271052243,0.124346977120803,0.0625733327956118,0.171509177795115,0.359435822384781,-0.619070547919648,0.138409901782577,-1.8898040711993,0.0244043036339561,-0.0035977650053852,0.19899611055908,-0.18388043318527,-0.434717007496412,-0.0469335482655763,-0.113214278250761,-0.426723449257284,0.0368085907580051,-0.836229072920559,0.112464023970581,0.249994372606394,-2.0745433976936,0.173699820765238,0.237257237300194,-0.235485330348436,-0.131415753506676,-0.261922757419368,-0.00388630889583411,-0.2239423007108,-0.0871636981539607,0.473076494080706,0.106730665139846,-0.212098622904663,-0.68713410999425,-0.145137822879744,0.138588092180708,-0.123349835326737,-0.110295021918829
"ACH-000355","NCIH82",-0.250421788136262,0.280263954177518,0.060482570428099,-0.97444390376576,0.192295141312158,-0.352558703072682,-0.133792333879042,0.0622663693412244,0.414295427019956,0.136377145931587,-0.362533476712796,-0.0221397134210938,-0.598520523911001,-0.296670126484706,0.0241744938022038,-0.283137142760272,-0.00824823157559991,-0.120324738292343,0.0539806435290805,-0.299773907270924,0.203063183763248,-0.166572348678385,-0.114851680570208,-1.16817059077527,-0.0288691883287872,0.397200771375851,-0.0404900185539854,0.064971951728813,0.110492820571132,-0.15320634910517,0.034303042438431,0.03441922891456,-0.500934204262747,0.0196081705232688,-0.304062012229258,0.214458302037975,0.0841785487017138,-0.0273209994905928,-0.185996817654145,-1.70324075297087,-0.21989444489649,-0.303462109319348,0.182308571206361,-0.887658736303938,-0.022133001124773,-0.766576725472793,-0.159679974081836,-0.0408329000376958,0.0172729092726153,0.103470525735268,-0.080975816791961,-0.0757586505513795,0.0505065919251547,0.16802177453058,-0.0660809703309313,0.0259225540503407,-0.0037793433127093,0.252959611002853,0.0618208426275677,0.28279573712336,-0.924409458959647,0.126514021670816,-3.48178478974702,-0.0680227438350944,0.0113355551062444,0.0697339605447096,-0.25312045164022,-0.130065797568226,0.160138503122437,0.253243103907196,-0.0949350526630568,0.00237498503125017,-0.154936665085404,-0.105213007600165,0.261282456487303,-1.10127374652385,0.0194379599734741,-0.0969336399068456,0.101437184264795,0.0246030682368964,-0.080818773267228,0.351807439223031,-0.445025132016642,0.116459246775465,0.115733357955726,0.130116719470009,-0.22972979470035,-1.19039560949657,0.114865484906455,-0.0425741235524976,0.0435474141712737,-0.119256004935224
"ACH-000356","MKN45",-0.101602337407473,0.114981520001124,0.155815049619247,-0.693528955235006,-0.0590711386542329,-0.00892640092150266,-0.0603298878712787,0.192453277294924,0.183693894788499,0.137631285042031,0.0611494697098214,0.081113746727256,-0.0277056583404453,-0.0809251172923644,0.125269337656818,-0.16966428112175,-0.0301694968535967,-0.0685423510578443,0.0178025539522099,-0.239131285079872,-0.36800159375658,0.140720996128406,-0.182571948334433,-0.491160965409262,-0.521240434354453,0.271054287273581,0.0165527564971792,0.193046611891559,0.111114083795384,0.00380392365735407,-0.0451199150699893,0.0535890318449753,-0.13910113718359,0.24265493627992,-0.301826307994882,0.105055958825693,-0.137442685432081,0.0309665254536645,-0.0985855893437949,-1.64351522516557,-0.347701093362423,-0.153820280255318,0.236040352437324,-0.921375003119585,0.16297661360853,-0.367872464060743,-0.132668180294623,-0.0116692412880852,-0.17350918085413,0.0767629562739966,-0.182236618765611,-0.112460914296598,0.244744990351523,0.0204335596221682,0.0119614640382763,0.0782707357906607,-0.0163286718142236,0.0219372180234161,-0.0512161376504105,0.163786827243569,-0.888667925054282,-0.118262851243149,-2.22205609633882,-0.10378642830847,0.167115546741724,0.25942268169576,-0.233117182869962,0.0423535796341725,0.203013094964851,-0.0194254794364531,-0.364084341619882,0.0815998813367093,-0.297334387550418,0.204569212795693,-0.0349191012494381,-1.18782232015026,0.275173716574013,0.00883139429241234,-0.0198701283427695,-0.173594669796137,-0.346814858277627,0.33087533228548,-0.0468288976095223,-0.203738451783494,-0.26826104829322,0.379549943400718,-0.0464530501797657,-0.651694749456971,-0.0144567697580653,0.0868855627165003,-0.28345343485829,-0.0168354215702162
"ACH-000359","MG63",-0.0786822221537962,0.0728702029360725,-0.00622651336632149,-0.69710775504671,-0.088237325026129,-0.0805885658837262,-0.0473373265957217,0.0814057747120096,0.0829298812477071,0.403492860731837,-0.232668855696818,0.154236816018582,-0.270423848955013,-0.132039636224953,-0.00584268097468661,-0.200942690017182,0.35850159616165,-0.0326347887528679,0.207118414759214,-0.120892398042707,-0.0447067515392102,0.226188267997141,-0.0541361789157668,-0.375725780248498,-0.0716271959372261,0.116303703402138,0.0591714922625221,0.20629602346985,0.134451644697576,-0.285603229058754,0.146209667508838,0.033486465780524,-0.339186044901322,0.104920769366129,-0.182362303218483,0.248112748252016,0.000114301059085414,-0.154347369207441,0.183924749531802,-1.5334602241034,-0.390217704837313,-0.254648698869146,0.111374398627028,-0.398140403977618,-0.125728131042225,-0.518305107492692,-0.03665212186081,-0.0961967428979397,-0.160360311069888,-0.0754536611798201,-0.114952984098934,-0.018835451692113,0.0200722428934278,-0.219272333360983,0.18019252877074,-0.315210020232905,-0.0819036119077491,-0.0660213633973329,0.239555518911896,0.13876927545458,-0.494085816530012,-0.0347461923857348,-2.85849799601737,-0.00182933935099288,0.34897143388896,0.379070226730792,-0.201861213737149,-0.0282122674211786,-0.049642533150916,-0.194245149682021,-0.498202157314751,0.031740265552198,-0.506151818208342,0.120662295975621,0.0301399279122176,-1.56709193533681,0.11472202692216,-0.169741787720996,0.0364088750687921,-0.0373027717032284,-0.216728951444761,0.208001133094113,-0.127311187236092,0.212586060865428,0.144725601419094,-0.223237437708606,-0.184274448368812,-0.908575245279869,-0.0675933582803536,-0.175164776352743,-0.232686206976043,-0.171845444203128
"ACH-000361","SKHEP1",-0.109783541423147,0.106426887799659,0.251331207787864,-0.93474440420297,-0.0334543499179152,0.028912683707981,-0.52791961675402,-0.004704866624383,0.167901945226306,0.193557870779067,-0.0895255454440869,0.194775355244748,-0.203335233771149,-0.155115791139823,0.354714031566908,-0.0839797804369053,0.124780358455433,0.0189692483521496,0.0730420364595714,-0.080246946128942,0.10459055066776,-0.821976782679284,0.105542522441474,-0.518923247661622,-0.106960531630839,0.207128672880358,0.0418334369217863,-0.0553371111870013,-0.009676976014405,-0.274943695013087,-0.0418104071287465,0.300661439604527,-0.156956795550888,0.203177352230936,0.068752635709908,0.212454396425485,0.20657557388945,0.0966936917276184,0.0399866121462962,-1.65322435697806,-0.45766708028074,-0.190010442461603,0.136906062723564,-0.684796557150303,-0.0580221066231022,-0.37235524794206,-0.10120591814711,-0.0322136096344045,-0.161191999474999,0.255614986199567,-0.112309890227684,-0.0400894837894445,0.403482991348349,0.0307365864418796,-0.337431518662951,0.171144838518081,0.0264447414832546,0.199011371978253,-0.0622299592138873,0.184742793499961,-0.624412636108738,-0.110072373348864,-2.57112293643374,0.100239783073911,0.210600644346905,0.312345946383204,-0.199083937813303,-0.170109335768752,0.00185549000448571,-0.0244725570738188,-0.40505643836857,0.0809993849947139,-0.108423823378485,0.151109904107338,-0.0681439203437731,-1.60531635073385,0.311310818692463,0.0077190476104321,0.255204664606427,0.0980336226558949,-0.189271632088194,0.439687809992949,0.0360491057184755,0.160475811890918,0.0206790788383063,0.260407886121903,0.0324250021105269,-0.618784706568603,0.0923308475896741,-0.260961831847025,-0.148294602491412,-0.0279471577892614
"ACH-000362","MOLM13",-0.0634567813850308,0.320497140707381,0.107291916767053,-0.996349978066509,-0.0308804559762307,-0.0746684245145489,0.0427283095302321,0.0979126775433443,0.101910184225986,0.0711567529004413,-0.0629275007054969,-0.0333223368476016,-0.263446020893867,-0.276266875741014,0.133716986286481,-0.192218905600225,0.134436702242225,-0.108578550461115,0.147861007967725,-0.837311166291364,-0.00686158079620915,-0.0401976699284652,-0.0443602755195137,-0.530453465921914,-0.0993296775821505,0.164106735163948,0.0720649062514341,0.168508740182755,0.0196874383617048,0.0466339762409314,-0.150332226558183,0.136010892785784,-0.354979473414486,0.0385094636619291,-0.0178415683940385,0.155086637206768,0.102252974627483,-0.00471545443387173,0.195708913587245,-1.48125400140581,-0.241066573671087,-0.200341739771626,0.128731811849695,-0.761512921282681,0.118983083206796,-0.738461142106585,-0.0411128253872018,-0.086812781174165,-0.382412590435816,-0.0292042410405289,-0.0689510858866968,0.0725506841368495,-0.0657576419170847,-0.0312929236718438,-0.0705698423342661,0.156388147239312,-0.0712835926123262,0.0167563925956781,-0.0777452068239399,0.245881376843113,-0.511267545455395,-0.125301049024996,-2.09982672354054,0.0689514964346565,0.0128502823487708,-0.0769783068721253,-0.0242818711505938,-0.127953675839682,-0.0113173189876834,0.181526441449872,-0.199807732519902,-0.0456473947660778,-0.372122571392055,0.0500359166122168,-0.00579185861558482,-1.76036604606033,0.071427096851033,-0.0522777939181239,0.158107534978376,-0.0189518116288066,-0.281259556956375,0.164512015148516,0.0946116152374757,0.0710775713186435,0.0800322861550493,0.231770968959644,-0.132877100086703,-0.633918219264612,0.108160138261494,0.133942302623948,-0.0567685553960347,0.0553767154338957
"ACH-000363","SKMM2",-0.147534990128293,0.26614531701498,0.106250236901234,-1.22714609122949,0.104235840449865,0.0516428878402609,-0.122667048300213,0.111063412137342,0.131802421167993,0.109567101739655,-0.144599679801083,0.0363798672465589,-0.0831123118077935,-0.108604770248267,0.0812463628631171,-0.164676381275691,0.071603507251762,-0.078175094019025,0.155591173112351,-0.0614906426231928,-0.144265997635144,0.275127657954406,-0.0913946910922855,-0.208642325973596,-0.18505782933323,0.190635482651547,-0.17206855504813,0.281163720157875,0.113188976319164,-0.027727773011879,0.0526591943532349,-0.0155007253765122,-0.192281090622513,-0.0212955635994479,-0.3000223486448,0.135458730086669,0.0386132697944859,0.202687271228592,0.014888659959665,-1.67121066428844,-0.261916974514321,-0.130422125764241,0.032371598347433,-1.03741953397564,0.0152132709586071,-0.570196718843389,-0.0842283238891444,-0.0967329592915159,-0.200679478187909,-0.0455640586691961,-0.0878252760243502,-0.0494191178330688,0.0697824650654841,-0.000111836761621919,0.282216530847049,-0.148811267572285,0.0188476386499751,0.0704136856717011,-0.0241302387534918,0.133601831735471,-0.591161658968024,0.0278448362687287,-2.00497482081248,0.0355806201424814,-0.0374599047174209,0.123896536746414,-0.327890274007956,-0.0351726326236686,-0.0367919605181657,-0.128769962979475,-0.254910726979233,-0.090948832770024,-0.101029392862047,0.111780342332347,-0.0795067342754083,-1.52554108836761,0.0825909633965491,0.177273439085234,0.0862815164735602,0.0512821088450719,-0.222002101003109,-0.0400680884026125,-0.0997981185628998,0.0988250462660195,-0.0462065875101402,0.14614787020364,-0.0624707960991623,-0.940447090624919,0.0194580118873598,-0.0227359683468969,-0.182696896866508,0.00533576605924099
"ACH-000364","U2OS",-0.224050111488729,-0.109856096568075,0.0423608601085893,-0.0452235376885172,0.0656344574953627,-0.0117066429771532,0.037261555440366,0.193517782422895,0.0253323837558615,0.0806416022827389,-0.0130745893592077,0.279718827562338,-0.265741921726871,-0.0152344084059492,-0.0118318727617484,-0.0933018685202606,0.0158932208989878,-0.210137166367856,-0.0343214722155121,-0.0715681228652942,-0.28412235153992,-0.0678261088617898,0.0367847635542393,-0.27983731918621,0.0317262397895496,0.0728986342351738,-0.299594143645736,0.23147717308908,0.0238214096085953,-0.136107001463125,-0.0336270888124953,0.0538648010552736,-0.339969234052042,0.0110020946845927,-0.215697225434702,0.033546746576333,0.200579698494879,-0.144850954243103,-0.00361102240140387,-1.6667270529262,-0.321130825135306,-0.137927226425953,0.00393918617095429,-0.523899530135203,0.0668027695606432,-0.670539932846659,-0.176810314274459,-0.0361798910304706,-0.146877952503919,0.0413745430780541,-0.2292245045226,0.0269659659714783,0.321670572443865,0.0764123043275918,-0.0300569620474184,-0.177435794178193,0.0129827799634983,-0.0976301813744546,0.0651760059214176,0.0617760802088595,-0.901687035686885,0.0747816282964521,-2.27277233102575,0.0147072776878545,0.178104379446848,0.0748606122986077,-0.575773198702724,-0.163335353627961,0.163585280382206,-0.0183268398350456,-0.190291917498762,-0.0158156872890667,-0.649423518024204,0.277110577228222,0.0204139999704927,-1.71771906313275,0.217146679048894,-0.0340869800512668,0.0209326381375177,-0.0178015684856957,-0.157432187658726,-0.154179630021176,-0.102732205913755,0.00270196710648231,-0.109229684103835,0.342662075138793,1.79635987721805e-05,-0.633948846578252,0.0715282148690087,0.0477117572020802,-0.135045245064742,0.0311186732384564
"ACH-000365","SUDHL4",-0.130473690174817,0.185739800262941,0.0995535670623029,-0.916124389608943,-0.00406991704733623,-0.0384652337189145,-0.0051056582185869,0.115819072167585,0.103009749490146,0.0584406929978286,-0.105863900800745,0.0697207770256472,-0.303727638945977,-0.0609461767521448,0.167256194112464,-0.155860891995447,0.138247942158664,-0.0373015257530355,0.247294914225414,-0.111366500118439,-0.0442846555497918,0.0191326654358503,-0.00376770725966731,-0.282112364003692,0.0336507804038159,0.196031330132705,0.0133891259471207,0.248711741426009,0.114994747739984,-0.0229872192061172,0.141540361340164,0.075371677397087,-0.341740356575682,-0.00657460612714542,-0.197787846173334,0.0715269504063596,-0.00433866609428289,-0.294633928161231,0.269853059816583,-1.31074377525275,-0.26066686547332,-0.221848079694101,0.105228539456966,-1.36746177355573,0.0570200203630386,-0.723795414385403,-0.104830587413361,-0.0618127939910829,-0.0999385694586776,0.0764895881036677,0.319701147297917,0.021754024055743,0.0214548263799607,0.0286233998391211,0.109587585606047,-0.00396839348780845,-0.0583365504673097,-0.0290821162059032,0.0993085723166517,0.252612341778716,-1.13860131319352,-0.0493174616431121,-2.32929657030719,0.0048166762362533,0.0225532374240732,-0.154365934978506,-0.0478745494388484,-0.0172365916786397,-0.073328954961743,0.0524413697997348,-0.320340627927112,0.0430721521102888,-0.187771929723186,0.0832927517713295,0.083472868242853,-1.53316438563187,-0.0434256005352663,-0.16828199642059,0.114809361609968,0.0153008040835013,-0.149743926648275,0.142502722135527,-0.0584824151623278,0.202986565924179,0.0868505080041771,0.0790513802957116,-0.142961802036464,-0.720184775900681,-0.125977265080018,-0.254742719830125,0.00433084403581876,0.0406362995217465
"ACH-000366","SKNDZ",-0.0333759958682679,0.103767063509753,0.0587787776562372,-0.917281396886758,-0.0215272349974565,0.0406127347311084,-0.0307178698992427,0.0767079089690646,0.102217712912341,0.141272180643084,-0.265273023804542,0.107448064247176,-0.0747793506166449,0.0416327467679987,-0.0453379930406467,-0.367795865644051,-0.0279078050632003,-0.00902031945269534,0.0138645207999849,-0.317215244432223,-0.0373579849991737,0.0624282735922151,0.058784289707117,-0.467157575146253,-0.00543349736456264,0.135474380605144,-0.0549934238360851,0.0425552002043904,0.0509347298863673,-0.0234489173876083,-0.0613384114573231,0.122504309420989,-0.226801563231946,0.010877638107361,-0.140383794311864,0.0814619728782673,0.0312961285017805,-0.0879793042413747,0.0913985210162529,-1.82797081723951,-0.330882708619387,-0.236924736955213,0.105137438589788,-0.754756434526739,0.154109123025548,-0.363777222219563,-0.0640244791316551,-0.0596463779239066,-0.244032914544369,0.11017450409208,-0.173251359514852,-0.0729874345287428,0.230192436904866,0.00343983006692553,0.134035831920145,0.0824267525170528,-0.0737060646513564,0.059667469115812,0.136082669299584,0.183846562068835,-0.732817301771582,-0.0341089183809495,-2.35713709034537,0.00743752110690534,0.067694019421125,0.0565960041801811,-0.182109714401323,0.0109760587905727,0.0275014249885061,-0.0660044257032197,-0.243227636637973,0.0227731518009322,-0.190481420760898,0.0711732906601123,-0.0123542739468293,-2.02834861103317,0.0717262942116988,-0.253070480861558,0.0666060173246487,0.10665249658167,-0.252342786795731,-0.0150346686783568,-0.045520427631567,0.134622364142081,0.151768166907527,0.0551955394660147,0.0732124889660624,-0.800862423892052,-0.0343031586452875,0.0290073565328859,-0.268120983783115,0.0202482377303307
